kurtosisTransverse,run
1.9225853,319
-0.62021255,319
-0.38383763,319
0.061671622,319
-0.058680216,319
-0.42989612,319
0.60108233,319
-0.23918747,319
-0.44800957,319
-0.26862696,319
-0.39522915,319
0.081997732,319
-0.62856128,319
-0.10373384,319
-0.39706619,319
0.50839217,319
0.074980506,319
0.14646037,319
-0.24134151,319
-0.14972609,319
0.43526827,319
-0.1288972,319
-0.098814991,319
0.011307735,319
0.1576082,319
-0.12332463,319
0.31407303,319
0.0040595676,319
-0.26061363,319
-0.1756396,319
-0.051862112,319
-0.29238994,319
-0.090550383,319
-0.35336045,319
-0.43417114,319
0.06090659,319
-0.27206527,319
-0.33900077,319
0.65340773,319
1.1002267,319
0.37094091,319
-0.40366429,319
-0.1668608,319
-0.1195144,319
-0.54046959,319
-0.46249396,319
0.063256097,319
-0.17823816,319
0.032180284,319
0.058689073,319
-0.41494947,319
-0.21994008,319
-0.08806291,319
-0.37295286,319
-0.0080546449,319
0.19355345,319
0.37082073,319
-0.16211796,319
-0.29524157,319
-0.23268283,319
-0.28463858,319
-0.5408356,319
-0.23565991,319
-0.27856926,319
-0.1120057,319
-0.3091609,319
0.11906427,319
-0.33520979,319
-0.10570482,319
-0.4495557,319
0.016423865,319
0.36341272,319
0.2042626,319
0.26735976,319
-0.13271412,319
0.87300118,319
-0.059829341,319
0.089299872,319
-0.21014671,319
-0.32873881,319
-0.19857274,319
-0.045307847,319
0.23538491,319
-0.10259557,319
0.09218559,319
-0.35523287,319
0.032488301,319
0.038945799,319
-0.062520244,319
0.35611935,319
-0.22086627,319
-0.24424585,319
-0.44017428,319
0.3408552,319
-0.28513036,319
-0.21603234,319
0.55214588,319
0.54366911,319
-0.55660503,319
0.14303845,319
0.031531681,319
0.18450621,319
-0.041744834,319
-0.30256452,319
-0.26773602,319
-0.65787067,319
-0.29376555,319
0.29168449,319
-0.26897172,319
0.37998415,319
-0.19646471,319
-0.023708583,319
0.45498429,319
-0.11639366,319
0.29117282,319
-0.030857999,319
-0.48903285,319
-0.17623127,319
0.029072705,319
-0.43114846,319
-0.2643927,319
-0.18650318,319
-0.0015406135,319
-0.34802813,319
-0.12907793,319
0.28690644,319
-0.3481056,319
0.071767287,319
0.088412193,319
-0.28300805,319
-0.20898271,319
0.10852402,319
0.24025437,319
-0.021006258,319
0.95379376,319
-0.24938597,319
0.087825239,319
0.14414275,319
-0.45681593,319
0.053926161,319
-0.057195247,319
-0.00047027137,319
-0.28663523,319
0.51961521,319
-0.48135212,319
0.20208222,319
0.14488606,319
-0.13868009,319
-0.012631651,319
-0.31922879,319
-0.089167983,319
-0.32396918,319
-0.41130651,319
-0.46524954,319
-0.19300933,319
-0.088401155,319
0.011820843,319
-0.25966665,319
0.29869095,319
0.14711101,319
-0.39530014,319
0.18481616,319
0.25007171,319
0.19221139,319
-0.52424422,319
0.30234116,319
-0.22454254,319
-0.01872856,319
0.25208815,319
-0.1453741,319
-0.14769664,319
-0.15498817,319
-0.16633234,319
-0.52495854,319
-0.5997809,319
0.11344186,319
0.024689123,319
-0.24775263,319
-0.085377466,319
-0.19866061,319
-0.44092495,319
-0.04535859,319
-0.40064049,319
-0.28331528,319
-0.16081513,319
-0.46418922,319
-0.2817855,319
0.1128189,319
-0.33362098,319
0.12995244,319
-0.25358617,319
0.083494589,319
-0.33812151,319
-0.29079768,319
0.32686725,319
0.32006918,319
-0.11176819,319
0.56050158,319
-0.14483247,319
-0.082782623,319
0.11245422,319
-0.39304573,319
0.31842609,319
-0.050300426,319
0.1415651,319
-0.16066353,319
-0.20574955,319
-0.48189571,319
0.038659715,319
-0.14353553,319
-0.15194702,319
-0.048475323,319
0.13563539,319
-0.49238571,319
0.023844655,319
-0.29145549,319
-0.26034858,319
-0.14304899,319
-0.088139481,319
0.084720522,319
-0.001575245,319
-0.29259274,319
-0.47987669,319
-0.33059381,319
-0.022867857,319
-0.17542746,319
0.62758741,319
-0.44609993,319
-0.25159675,319
-0.42859488,319
-0.51655186,319
0.49650558,319
-0.30119219,319
-0.16672617,319
-0.18246469,319
-0.336206,319
-0.29342845,319
0.30485108,319
-0.17080931,319
-0.24984763,319
-0.20223946,319
-0.13075884,319
-0.17205019,319
0.03165365,319
-0.07314139,319
-0.30629118,319
0.058523222,319
0.28453843,319
-0.14694428,319
0.10681424,319
0.50986743,319
0.18981548,319
-0.48200319,319
-0.040176819,319
-0.3873852,319
-0.4618805,319
0.15232988,319
-0.16533026,319
0.10876211,319
-0.24084196,319
-0.19170155,319
0.01572702,319
0.051733579,319
-0.066208023,319
-0.36322279,319
-0.026902421,319
-0.074277299,319
-0.20234151,319
-0.10684382,319
-0.41145029,319
-0.20753251,319
-0.28242912,319
-0.12333115,319
-0.19839392,319
0.2981142,319
0.12127967,319
-0.42857333,319
-0.7371771,319
0.35354168,319
-0.10912531,319
-0.1739897,319
0.041319327,319
-0.45844724,319
-0.064375754,319
-0.11409102,319
-0.46833852,319
-0.31224595,319
0.043419181,319
0.055967522,319
-0.019561817,319
0.73771007,319
0.43766763,319
0.085359743,319
0.34042304,319
-0.12460398,319
-0.3463415,319
-0.15842723,319
0.78473641,319
-0.16046572,319
0.19607783,319
-0.13961007,319
-0.15315497,319
-0.32760328,319
-0.11262145,319
0.4500867,319
-0.16331297,319
-0.20213229,319
-0.33793714,319
-0.04434119,319
-0.089259102,319
-0.49566266,319
0.2724412,319
-0.34705152,319
0.55944762,319
-0.09791772,319
-0.44080993,319
-0.065580153,319
-0.063488137,319
-0.34244508,319
-0.30762983,319
-0.56946182,319
-0.22051554,319
-0.21958333,319
0.18200009,319
-0.15142986,319
0.25371446,319
-0.23634621,319
-0.19114419,319
-0.22825837,319
-0.2698323,319
-0.007530518,319
-0.0084647322,319
0.085840352,319
-0.33191692,319
0.010337368,319
-0.16140293,319
-0.46699852,319
-0.24914893,319
-0.12252355,319
0.37729515,319
-0.043818463,319
-0.3020815,319
-0.51055261,319
0.16258939,319
-0.49125114,319
-0.18675712,319
-0.1327247,319
-0.548439,319
-0.099991005,319
0.41154117,319
-0.092798754,319
-0.095332945,319
0.21977108,319
-0.47332031,319
-0.22566054,319
0.21783257,319
0.50845362,319
-0.01745847,319
-0.64079501,319
-0.31069427,319
-0.29517988,319
0.32348072,319
0.097850195,319
-0.43325675,319
-0.50138694,319
-0.26439035,319
0.070155083,319
-0.31517282,319
-0.18914245,319
0.11370462,319
